Customer ID,Company Size,Industry,Subscription Tier,Acquisition Channel,MRR,CAC,Tenure Months,Support Tickets,Churned
CUST-04173,SMB,Healthcare,Pro,Referral,215.07,1018.46,37,3,0
CUST-04174,SMB,Real Estate,Pro,LinkedIn,229.88,1084.92,55,9,1
CUST-04175,Mid-Market,Technology,Basic,Paid Ads,44.8,109.96,51,8,0
CUST-04176,Enterprise,Technology,Pro,LinkedIn,226.85,715.42,4,0,0
CUST-04177,SMB,Real Estate,Enterprise,Organic Search,1017.32,2166.49,56,7,1
CUST-04178,Mid-Market,Technology,Basic,Direct Sales,46.44,158.26,22,4,0
CUST-04179,Startup,Healthcare,Pro,Direct Sales,189.61,807.6,56,9,0
CUST-04180,Startup,Real Estate,Pro,Referral,233.95,1022.34,11,0,0
CUST-04181,SMB,Real Estate,Pro,Referral,185.7,649.39,34,0,1
CUST-04182,SMB,Finance,Pro,LinkedIn,230.85,528.09,45,1,0
CUST-04183,SMB,E-commerce,Basic,Referral,52.1,163.81,16,4,0
CUST-04184,Startup,Finance,Basic,Organic Search,44.67,214.25,9,2,0
CUST-04185,Startup,E-commerce,Pro,Paid Ads,206.83,556.13,16,0,0
CUST-04186,SMB,Real Estate,Pro,Paid Ads,227.9,674.42,39,1,1
CUST-04187,Startup,Technology,Enterprise,LinkedIn,1116.74,4735.52,16,1,0
CUST-04188,SMB,E-commerce,Basic,Paid Ads,51.29,215.46,31,5,0
CUST-04189,SMB,Real Estate,Basic,LinkedIn,56.74,268.76,31,3,1
CUST-04190,SMB,Real Estate,Basic,Referral,45.87,145.15,13,1,0
CUST-04191,Mid-Market,Finance,Basic,Referral,57.48,203.7,5,0,0
CUST-04192,Mid-Market,Finance,Basic,Organic Search,56.54,192.36,59,4,0
CUST-04193,SMB,Technology,Basic,Paid Ads,54.51,260.74,47,8,1
CUST-04194,SMB,Education,Basic,Organic Search,56.12,241.76,39,5,0
CUST-04195,SMB,Healthcare,Basic,Direct Sales,52.09,234.11,18,0,0
CUST-04196,Startup,Education,Basic,Organic Search,54.02,129.61,59,4,0
CUST-04197,Startup,Education,Enterprise,LinkedIn,1067.11,4669.18,20,1,1
CUST-04198,Startup,Technology,Pro,LinkedIn,200.32,660.84,55,6,1
CUST-04199,SMB,E-commerce,Basic,Organic Search,52.46,108.59,2,0,0
CUST-04200,SMB,Technology,Enterprise,Referral,976.26,2128.51,40,1,0
CUST-04201,Mid-Market,Technology,Pro,Direct Sales,205.38,828.45,30,3,1
CUST-04202,Startup,Real Estate,Enterprise,Organic Search,983.25,3063.84,10,1,1
CUST-04203,Startup,Real Estate,Basic,Referral,45.91,211.39,42,8,1
CUST-04204,Enterprise,Real Estate,Basic,Organic Search,48.83,205.22,11,0,0
CUST-04205,Startup,Healthcare,Enterprise,Paid Ads,1154.44,2383.96,53,2,0
CUST-04206,SMB,E-commerce,Basic,LinkedIn,49.7,201.82,29,3,0
CUST-04207,SMB,E-commerce,Enterprise,Paid Ads,1123.28,2894.76,53,1,0
CUST-04208,SMB,Real Estate,Pro,Paid Ads,189.56,619.43,40,8,0
CUST-04209,Startup,Education,Enterprise,Direct Sales,1026.3,3976.1,16,1,1
CUST-04210,Startup,Healthcare,Basic,Referral,45.79,211.47,48,11,0
CUST-04211,Startup,Education,Basic,LinkedIn,46.14,155.41,28,0,0
CUST-04212,SMB,Finance,Basic,Paid Ads,53.18,235.35,17,1,0
CUST-04213,SMB,E-commerce,Enterprise,LinkedIn,1081.16,4701.85,38,2,0
CUST-04214,Startup,E-commerce,Basic,Referral,47.24,153.23,50,6,0
CUST-04215,SMB,Education,Pro,Organic Search,207.42,726.58,49,5,0
CUST-04216,Mid-Market,Healthcare,Basic,Paid Ads,56.79,232.92,44,9,0
CUST-04217,Startup,E-commerce,Basic,Referral,46.66,97.68,15,0,0
CUST-04218,SMB,Education,Basic,LinkedIn,44.38,207.36,31,1,0
CUST-04219,SMB,Technology,Pro,Referral,218.02,939.55,7,0,0
CUST-04220,Startup,Technology,Pro,Organic Search,182.29,500.98,46,6,1
CUST-04221,Startup,Healthcare,Basic,Referral,58.51,289.25,30,3,1
CUST-04222,SMB,Education,Enterprise,LinkedIn,1081.8,2745.79,36,0,0
CUST-04223,Mid-Market,Technology,Pro,Paid Ads,207.18,982.5,49,7,0
CUST-04224,Mid-Market,Healthcare,Pro,Paid Ads,204.77,608.87,26,3,0
CUST-04225,SMB,Real Estate,Pro,Direct Sales,213.31,914.98,11,1,0
CUST-04226,SMB,Healthcare,Basic,LinkedIn,45.43,153.06,59,5,0
CUST-04227,Startup,Finance,Basic,Direct Sales,57.77,243.18,6,1,0
CUST-04228,SMB,Real Estate,Pro,Direct Sales,216.45,534.06,42,3,0
CUST-04229,SMB,Education,Basic,Organic Search,46.8,131.44,29,3,0
CUST-04230,Startup,Real Estate,Basic,LinkedIn,52.37,120.43,28,3,0
CUST-04231,SMB,Real Estate,Basic,Paid Ads,46.06,211.67,15,0,1
CUST-04232,SMB,Education,Pro,LinkedIn,180.15,520.43,29,3,0
CUST-04233,Startup,Education,Basic,Organic Search,53.37,217.93,6,0,0
CUST-04234,Enterprise,Technology,Pro,LinkedIn,217.81,971.58,48,8,0
CUST-04235,Startup,Finance,Basic,LinkedIn,52.68,247.82,12,1,1
CUST-04236,Startup,Education,Enterprise,Direct Sales,954.09,2212.43,51,5,0
CUST-04237,Startup,E-commerce,Basic,LinkedIn,52.97,247.85,16,1,0
CUST-04238,Mid-Market,E-commerce,Pro,Direct Sales,182.47,472.92,46,4,0
CUST-04239,SMB,Finance,Pro,Direct Sales,215.47,907.28,38,2,0
CUST-04240,Startup,Healthcare,Pro,Referral,212.17,888.26,58,10,0
CUST-04241,SMB,Healthcare,Basic,Organic Search,53.73,108.83,9,0,0
CUST-04242,Startup,E-commerce,Pro,Direct Sales,232.56,619.04,22,3,0
CUST-04243,Mid-Market,Education,Basic,LinkedIn,56.6,196.73,33,4,1
CUST-04244,SMB,Finance,Basic,Direct Sales,58.52,190.78,26,3,0
CUST-04245,SMB,Healthcare,Pro,Direct Sales,237.38,1128.91,54,7,0
CUST-04246,Enterprise,Healthcare,Pro,Direct Sales,225.21,693.47,40,3,0
CUST-04247,Startup,Real Estate,Pro,Paid Ads,236.2,1136.35,7,0,0
CUST-04248,Startup,E-commerce,Enterprise,Paid Ads,1159.02,3915.5,46,4,1
CUST-04249,SMB,Education,Basic,Paid Ads,54.8,268.14,32,2,1
CUST-04250,Enterprise,Finance,Enterprise,Paid Ads,921.69,3882.22,40,2,0
CUST-04251,Startup,Healthcare,Basic,Referral,44.82,201.15,43,6,1
CUST-04252,Startup,Real Estate,Pro,Direct Sales,229.1,530.28,24,4,0
CUST-04253,Startup,E-commerce,Pro,Referral,208.33,782.99,41,5,0
CUST-04254,SMB,E-commerce,Basic,LinkedIn,56.07,136.14,51,8,0
CUST-04255,Startup,Finance,Basic,Organic Search,48.7,140.88,39,7,1
CUST-04256,SMB,Healthcare,Pro,Referral,202.84,785.13,38,4,0
CUST-04257,Enterprise,Finance,Basic,Paid Ads,54.39,227.28,50,5,1
CUST-04258,SMB,Finance,Basic,Paid Ads,57.56,121.89,37,4,0
CUST-04259,Startup,Technology,Basic,LinkedIn,45.39,163.08,19,2,0
CUST-04260,SMB,Real Estate,Pro,Direct Sales,230.53,852.03,43,3,1
CUST-04261,Startup,E-commerce,Basic,Organic Search,55.76,124.71,5,0,0
CUST-04262,Mid-Market,Technology,Basic,Referral,48.74,170.69,30,2,0
CUST-04263,SMB,Education,Basic,Direct Sales,49.32,204.26,59,7,1
CUST-04264,Startup,E-commerce,Basic,Direct Sales,44.78,96.71,25,2,0
CUST-04265,SMB,E-commerce,Pro,Referral,180.04,770.72,30,4,0
CUST-04266,SMB,Real Estate,Enterprise,Referral,1042.06,3886.13,56,2,0
CUST-04267,SMB,Education,Basic,Referral,45.5,204.74,25,3,0
CUST-04268,Startup,Healthcare,Pro,Referral,190.68,506.1,9,0,0
CUST-04269,Mid-Market,Education,Pro,Paid Ads,229.65,1033.38,27,5,0
CUST-04270,Enterprise,Healthcare,Pro,Direct Sales,213.19,486.86,24,2,0
CUST-04271,SMB,Education,Pro,Direct Sales,216.93,696.67,40,4,0
CUST-04272,Enterprise,Finance,Basic,Paid Ads,46.86,121.76,43,7,0
CUST-04273,Startup,Education,Basic,Direct Sales,56.28,260.47,59,5,0
CUST-04274,SMB,Technology,Basic,Referral,56.86,233.97,54,3,0
CUST-04275,SMB,Technology,Basic,Organic Search,51.79,107.52,38,2,0
CUST-04276,SMB,Real Estate,Pro,Direct Sales,233.58,473.83,15,3,0
CUST-04277,SMB,Healthcare,Basic,Organic Search,56.52,162.42,38,2,0
CUST-04278,Startup,E-commerce,Basic,Organic Search,54.85,133.28,26,0,0
CUST-04279,Startup,Real Estate,Basic,Paid Ads,54.89,213.57,54,7,0
CUST-04280,Startup,Technology,Pro,LinkedIn,185.39,739.96,30,1,0
CUST-04281,Startup,Technology,Pro,Direct Sales,195.27,942.34,11,1,0
CUST-04282,SMB,Healthcare,Pro,Paid Ads,183.09,889.11,29,3,0
CUST-04283,Startup,Technology,Basic,Paid Ads,44.23,175.89,15,1,0
CUST-04284,Startup,Technology,Pro,Organic Search,188.55,380.31,44,6,0
CUST-04285,SMB,Healthcare,Basic,Direct Sales,57.04,175.51,9,4,0
CUST-04286,SMB,Technology,Basic,Paid Ads,47.63,168.58,42,3,0
CUST-04287,Mid-Market,E-commerce,Basic,Referral,58.36,204.12,29,4,1
CUST-04288,SMB,Finance,Pro,Paid Ads,214.76,818.24,15,1,0
CUST-04289,Startup,Real Estate,Pro,Referral,193.26,943.43,17,3,0
CUST-04290,Mid-Market,E-commerce,Enterprise,LinkedIn,1048.09,4879.46,16,0,0
CUST-04291,SMB,E-commerce,Pro,Referral,192.18,447.15,58,2,0
CUST-04292,Startup,Finance,Basic,Referral,58.56,163.85,22,1,0
CUST-04293,SMB,Real Estate,Basic,Organic Search,56.55,254.44,40,8,0
CUST-04294,Enterprise,E-commerce,Basic,Paid Ads,44.49,199.0,49,3,0
CUST-04295,Startup,Technology,Pro,LinkedIn,235.68,666.06,43,5,0
CUST-04296,Startup,Finance,Pro,Paid Ads,222.15,931.2,11,0,0
CUST-04297,Startup,Real Estate,Enterprise,Referral,923.79,3710.04,38,2,1
CUST-04298,Startup,Education,Pro,Referral,219.14,749.58,25,4,0
CUST-04299,SMB,Healthcare,Pro,Paid Ads,217.72,567.02,54,4,0
CUST-04300,SMB,Technology,Pro,LinkedIn,192.16,896.61,30,2,0
CUST-04301,Startup,Finance,Enterprise,LinkedIn,1126.41,4543.44,2,0,0
CUST-04302,Enterprise,Healthcare,Pro,Organic Search,184.3,462.04,1,0,0
CUST-04303,Mid-Market,Education,Pro,Referral,208.32,857.11,52,7,0
CUST-04304,SMB,E-commerce,Pro,Referral,179.69,759.06,38,4,0
CUST-04305,Mid-Market,E-commerce,Pro,Organic Search,236.93,1104.25,58,5,0
CUST-04306,Startup,Real Estate,Basic,Paid Ads,55.15,147.17,58,3,1
CUST-04307,SMB,Finance,Basic,Referral,46.44,230.63,57,5,1
CUST-04308,SMB,Finance,Basic,Paid Ads,49.12,120.84,37,3,0
CUST-04309,Mid-Market,Real Estate,Basic,LinkedIn,46.46,176.64,55,7,0
CUST-04310,Mid-Market,Healthcare,Pro,Direct Sales,224.87,893.08,54,2,0
CUST-04311,Startup,E-commerce,Basic,Organic Search,44.97,146.46,54,5,0
CUST-04312,Enterprise,E-commerce,Basic,Referral,56.45,193.35,9,0,0
CUST-04313,Startup,Finance,Basic,Organic Search,57.95,270.78,5,1,0
CUST-04314,Mid-Market,Finance,Pro,LinkedIn,219.49,863.87,50,7,0
CUST-04315,Enterprise,Real Estate,Basic,LinkedIn,47.23,164.88,24,3,0
CUST-04316,Startup,Education,Basic,LinkedIn,49.39,117.8,27,6,1
CUST-04317,SMB,Healthcare,Basic,LinkedIn,51.12,103.37,30,2,0
CUST-04318,Startup,Technology,Basic,Direct Sales,52.99,125.85,51,7,1
CUST-04319,SMB,Education,Pro,Paid Ads,219.02,1066.31,15,2,0
CUST-04320,SMB,Education,Basic,Paid Ads,52.25,224.27,47,3,0
CUST-04321,SMB,Finance,Pro,Direct Sales,200.07,980.61,9,0,0
CUST-04322,Enterprise,Finance,Pro,Paid Ads,232.29,489.46,46,3,0
CUST-04323,SMB,Finance,Enterprise,LinkedIn,923.49,3731.51,37,7,0
CUST-04324,SMB,Education,Basic,Paid Ads,50.95,108.67,30,3,0
CUST-04325,Mid-Market,Healthcare,Basic,Organic Search,55.5,241.21,49,6,0
CUST-04326,Enterprise,Finance,Basic,Paid Ads,44.99,141.4,15,0,0
CUST-04327,Startup,E-commerce,Basic,Organic Search,54.47,124.59,20,0,0
CUST-04328,Enterprise,Healthcare,Pro,Referral,228.04,844.69,57,3,0
CUST-04329,Startup,E-commerce,Basic,Organic Search,53.81,152.84,49,5,1
CUST-04330,Mid-Market,Healthcare,Basic,Organic Search,44.29,176.22,56,3,1
CUST-04331,Startup,Finance,Enterprise,LinkedIn,953.09,3788.08,56,9,0
CUST-04332,Startup,Technology,Pro,LinkedIn,199.52,821.03,25,1,0
CUST-04333,SMB,Real Estate,Basic,LinkedIn,47.54,236.63,9,1,0
CUST-04334,SMB,Finance,Basic,Organic Search,58.25,184.08,45,5,0
CUST-04335,Startup,Education,Basic,Direct Sales,53.68,182.29,22,3,1
CUST-04336,Startup,Technology,Enterprise,LinkedIn,988.1,4361.31,13,0,0
CUST-04337,SMB,Education,Pro,LinkedIn,234.6,876.26,37,8,0
CUST-04338,Enterprise,Healthcare,Pro,Organic Search,223.31,471.58,28,4,0
CUST-04339,Startup,Education,Enterprise,Referral,984.4,4458.58,14,1,0
CUST-04340,Startup,Technology,Pro,Referral,201.72,434.6,30,1,1
CUST-04341,SMB,Technology,Basic,Paid Ads,47.03,118.16,39,4,0
CUST-04342,Startup,Finance,Basic,Referral,58.37,134.62,57,6,0
CUST-04343,Mid-Market,E-commerce,Pro,LinkedIn,209.98,469.05,5,1,0
CUST-04344,Mid-Market,Finance,Enterprise,Direct Sales,1167.65,2425.27,12,3,1
CUST-04345,SMB,Healthcare,Basic,Paid Ads,49.19,106.5,35,4,0
CUST-04346,Startup,Education,Pro,Direct Sales,230.49,766.91,41,2,1
CUST-04347,Mid-Market,E-commerce,Enterprise,Direct Sales,915.25,2524.77,42,2,0
CUST-04348,SMB,Real Estate,Basic,LinkedIn,58.54,139.3,1,0,0
CUST-04349,Mid-Market,Technology,Enterprise,Organic Search,1172.44,4661.76,46,6,0
CUST-04350,SMB,E-commerce,Basic,Organic Search,49.44,132.42,1,0,0
CUST-04351,Mid-Market,E-commerce,Basic,Organic Search,55.49,114.13,42,9,0
CUST-04352,SMB,Finance,Basic,Referral,55.16,179.56,43,6,0
CUST-04353,SMB,Real Estate,Pro,Organic Search,232.9,682.7,20,2,0
CUST-04354,Enterprise,Technology,Pro,LinkedIn,197.44,583.6,34,1,0
CUST-04355,SMB,Healthcare,Basic,Referral,50.94,169.93,55,5,0
CUST-04356,SMB,Healthcare,Enterprise,Organic Search,1158.34,4641.17,34,2,1
CUST-04357,Startup,E-commerce,Pro,Direct Sales,225.58,868.36,55,9,0
CUST-04358,SMB,E-commerce,Pro,LinkedIn,202.59,974.82,24,1,1
CUST-04359,SMB,Education,Basic,LinkedIn,56.53,200.86,28,3,1
CUST-04360,Startup,Real Estate,Enterprise,Paid Ads,913.17,3120.95,11,1,0
CUST-04361,Startup,Technology,Basic,LinkedIn,55.6,146.8,8,0,0
CUST-04362,SMB,E-commerce,Basic,Direct Sales,47.14,201.11,35,2,0
CUST-04363,Mid-Market,Education,Basic,LinkedIn,48.31,117.02,41,2,0
CUST-04364,SMB,Real Estate,Basic,Paid Ads,51.35,178.36,58,5,0
CUST-04365,Startup,Technology,Enterprise,LinkedIn,1033.89,3374.58,16,0,0
CUST-04366,SMB,Healthcare,Basic,LinkedIn,51.75,205.7,58,8,1
CUST-04367,Startup,Education,Basic,Paid Ads,52.11,247.67,16,1,0
CUST-04368,SMB,Real Estate,Pro,LinkedIn,198.89,962.59,42,6,0
CUST-04369,Startup,Education,Pro,Referral,189.56,474.54,6,0,0
CUST-04370,Startup,E-commerce,Pro,LinkedIn,224.98,626.67,20,2,0
CUST-04371,Startup,Finance,Basic,Organic Search,49.98,221.66,56,6,0
CUST-04372,Startup,Healthcare,Pro,Organic Search,209.3,744.03,52,10,0
CUST-04373,Startup,E-commerce,Basic,Referral,53.58,179.98,52,4,0
CUST-04374,Startup,E-commerce,Enterprise,LinkedIn,1171.72,4841.4,11,1,1
CUST-04375,SMB,Real Estate,Pro,Direct Sales,221.34,842.37,8,2,0
CUST-04376,SMB,Education,Pro,LinkedIn,181.81,893.08,20,2,0
CUST-04377,Startup,Healthcare,Basic,Organic Search,56.43,211.72,32,4,0
CUST-04378,Mid-Market,E-commerce,Basic,Paid Ads,58.64,199.25,33,1,0
CUST-04379,Startup,Real Estate,Basic,Referral,51.05,185.23,6,0,0
CUST-04380,SMB,Healthcare,Basic,Paid Ads,58.35,258.23,28,4,1
CUST-04381,Startup,Education,Basic,Direct Sales,52.15,200.15,8,1,0
CUST-04382,Startup,E-commerce,Pro,LinkedIn,206.54,814.0,14,0,0
CUST-04383,SMB,Technology,Basic,Direct Sales,48.97,240.65,3,1,0
CUST-04384,SMB,E-commerce,Pro,Paid Ads,218.36,841.82,2,0,0
CUST-04385,Mid-Market,E-commerce,Basic,LinkedIn,47.48,149.13,22,2,0
CUST-04386,SMB,Healthcare,Basic,Direct Sales,45.64,185.94,33,3,1
CUST-04387,Enterprise,Healthcare,Pro,Organic Search,180.73,719.01,43,4,0
CUST-04388,Startup,Healthcare,Pro,Organic Search,196.56,401.29,21,3,0
CUST-04389,Startup,Healthcare,Basic,Referral,49.92,169.83,6,1,0
CUST-04390,Startup,Real Estate,Basic,Organic Search,52.22,220.82,40,3,0
CUST-04391,Startup,Finance,Pro,Organic Search,196.58,687.46,7,0,0
CUST-04392,SMB,Real Estate,Basic,Paid Ads,58.57,254.13,6,1,0
CUST-04393,SMB,E-commerce,Basic,Organic Search,48.39,162.23,50,4,0
CUST-04394,Startup,Real Estate,Pro,Organic Search,205.43,1016.87,44,2,0
CUST-04395,Enterprise,Education,Basic,Paid Ads,45.62,131.33,8,0,0
CUST-04396,Mid-Market,Technology,Basic,Organic Search,47.93,109.11,24,1,0
CUST-04397,Startup,Healthcare,Enterprise,Organic Search,913.59,3005.74,27,1,0
CUST-04398,Startup,Education,Pro,Referral,212.5,770.34,53,3,0
CUST-04399,Startup,Technology,Basic,Organic Search,55.14,168.03,51,5,0
CUST-04400,Startup,Education,Pro,Organic Search,190.78,520.23,28,4,1
CUST-04401,Startup,E-commerce,Basic,Referral,49.51,198.84,59,12,0
CUST-04402,SMB,Healthcare,Pro,Paid Ads,180.09,563.93,56,5,0
CUST-04403,Startup,Education,Pro,Organic Search,229.22,892.61,5,3,1
CUST-04404,Startup,E-commerce,Basic,Direct Sales,55.57,241.02,19,0,1
CUST-04405,Enterprise,Healthcare,Basic,Paid Ads,45.03,192.86,9,1,0
CUST-04406,SMB,Finance,Basic,Paid Ads,49.46,154.61,25,1,0
CUST-04407,Enterprise,E-commerce,Pro,Organic Search,236.13,874.55,44,5,0
CUST-04408,Startup,Real Estate,Pro,Referral,202.5,678.17,47,4,0
CUST-04409,Startup,Healthcare,Basic,Paid Ads,51.84,239.11,55,9,0
CUST-04410,SMB,Education,Basic,Referral,49.32,228.66,45,7,0
CUST-04411,Startup,Technology,Basic,Direct Sales,52.86,160.23,56,5,0
CUST-04412,Startup,Education,Basic,Referral,58.48,133.05,13,1,0
CUST-04413,SMB,Real Estate,Basic,LinkedIn,58.76,147.06,53,4,0
CUST-04414,SMB,Real Estate,Pro,Referral,225.35,698.81,53,4,0
CUST-04415,SMB,Education,Pro,Paid Ads,203.24,750.51,37,1,0
CUST-04416,SMB,Technology,Enterprise,Referral,1047.28,4158.08,2,0,1
CUST-04417,SMB,Healthcare,Enterprise,Referral,1006.01,3012.11,51,10,1
CUST-04418,Startup,E-commerce,Pro,LinkedIn,237.94,952.35,40,3,0
CUST-04419,Startup,Real Estate,Pro,LinkedIn,221.35,1065.41,14,2,0
CUST-04420,Startup,Real Estate,Enterprise,Organic Search,1033.64,4089.12,31,5,0
CUST-04421,Startup,Real Estate,Basic,Paid Ads,44.28,109.62,6,0,0
CUST-04422,Enterprise,Technology,Basic,Organic Search,51.75,193.49,25,1,0
CUST-04423,SMB,Finance,Basic,LinkedIn,58.56,212.32,39,7,0
CUST-04424,SMB,Technology,Pro,Referral,210.33,970.06,46,3,0
CUST-04425,Startup,Healthcare,Pro,LinkedIn,189.99,579.64,31,0,0
CUST-04426,Startup,Healthcare,Basic,Direct Sales,44.42,145.2,38,7,0
CUST-04427,Startup,Healthcare,Pro,Referral,200.28,760.26,16,0,0
CUST-04428,Startup,Healthcare,Pro,Organic Search,233.92,835.86,27,3,0
CUST-04429,Startup,Healthcare,Basic,Referral,58.75,244.23,30,2,0
CUST-04430,Mid-Market,Education,Basic,Direct Sales,58.0,123.03,4,0,0
CUST-04431,SMB,Real Estate,Basic,LinkedIn,54.82,202.32,39,1,0
CUST-04432,SMB,Technology,Basic,Paid Ads,52.3,123.69,16,2,0
CUST-04433,SMB,Education,Pro,Paid Ads,214.36,631.42,36,5,0
CUST-04434,Enterprise,Technology,Pro,Paid Ads,211.28,841.93,7,0,0
CUST-04435,Startup,Finance,Pro,LinkedIn,221.31,547.13,21,1,0
CUST-04436,Startup,E-commerce,Pro,Paid Ads,204.11,597.33,2,0,0
CUST-04437,Startup,Real Estate,Pro,Direct Sales,219.05,900.08,55,5,0
CUST-04438,Mid-Market,Finance,Pro,LinkedIn,186.36,736.57,8,0,0
CUST-04439,Enterprise,Education,Pro,Paid Ads,194.96,443.17,42,3,0
CUST-04440,Startup,E-commerce,Pro,Organic Search,229.01,854.62,27,2,0
CUST-04441,Mid-Market,Finance,Pro,LinkedIn,233.05,569.05,2,0,0
CUST-04442,Mid-Market,Technology,Basic,LinkedIn,52.02,143.41,6,1,1
CUST-04443,Startup,E-commerce,Pro,Referral,180.99,611.32,4,0,0
CUST-04444,Startup,Technology,Basic,Paid Ads,57.73,134.4,21,3,0
CUST-04445,SMB,Finance,Pro,Organic Search,221.01,1100.84,1,0,1
CUST-04446,Enterprise,Education,Basic,Direct Sales,50.19,125.28,38,4,0
CUST-04447,Startup,Technology,Basic,LinkedIn,52.9,229.79,12,1,1
CUST-04448,Mid-Market,E-commerce,Enterprise,Direct Sales,1027.9,4614.77,27,4,0
CUST-04449,Startup,Finance,Basic,Direct Sales,50.94,253.85,14,2,1
CUST-04450,SMB,Technology,Basic,Direct Sales,57.14,187.76,15,3,0
CUST-04451,SMB,Education,Basic,Referral,46.47,214.8,24,4,0
CUST-04452,SMB,Real Estate,Pro,Direct Sales,185.29,902.85,18,3,0
CUST-04453,Mid-Market,Education,Pro,Paid Ads,179.26,451.5,17,1,0
CUST-04454,Mid-Market,Education,Pro,Paid Ads,197.85,680.27,9,0,0
CUST-04455,Mid-Market,Real Estate,Pro,Organic Search,187.9,409.63,47,9,0
CUST-04456,Startup,Education,Basic,Organic Search,47.33,182.8,18,4,0
CUST-04457,SMB,Real Estate,Basic,Direct Sales,44.27,165.76,56,3,0
CUST-04458,Startup,Real Estate,Basic,Direct Sales,47.44,123.93,53,8,0
CUST-04459,SMB,Technology,Pro,Referral,198.96,874.17,18,2,0
CUST-04460,SMB,Technology,Pro,Direct Sales,180.98,382.19,5,0,0
CUST-04461,SMB,Real Estate,Basic,Direct Sales,53.04,234.37,48,9,0
CUST-04462,SMB,Finance,Basic,Direct Sales,52.46,109.11,9,1,0
CUST-04463,Enterprise,E-commerce,Basic,LinkedIn,45.53,180.78,54,5,1
CUST-04464,Startup,Finance,Pro,LinkedIn,214.62,479.96,35,6,0
CUST-04465,SMB,Real Estate,Basic,Referral,58.78,161.86,44,11,1
CUST-04466,Startup,E-commerce,Basic,Referral,57.98,241.53,56,5,1
CUST-04467,Startup,Technology,Basic,Paid Ads,44.14,125.41,46,4,0
CUST-04468,Startup,E-commerce,Pro,Referral,226.58,800.63,1,0,0
CUST-04469,Enterprise,Real Estate,Pro,Paid Ads,200.21,950.15,41,4,0
CUST-04470,Mid-Market,Technology,Basic,Direct Sales,45.04,96.79,9,0,0
CUST-04471,Enterprise,E-commerce,Pro,Referral,196.77,872.33,32,4,0
CUST-04472,Enterprise,E-commerce,Pro,Referral,198.31,435.45,20,1,0
CUST-04473,Startup,Finance,Enterprise,Referral,1055.92,2513.5,13,2,0
CUST-04474,Startup,E-commerce,Basic,Paid Ads,53.82,126.91,40,3,1
CUST-04475,SMB,Real Estate,Pro,Paid Ads,223.82,1115.14,11,0,1
CUST-04476,SMB,Healthcare,Basic,Organic Search,47.71,121.21,46,10,1
CUST-04477,SMB,Healthcare,Basic,Paid Ads,48.83,229.03,48,4,0
CUST-04478,Startup,Healthcare,Pro,Paid Ads,197.51,982.18,43,4,0
CUST-04479,SMB,Real Estate,Basic,LinkedIn,49.43,155.77,51,5,0
CUST-04480,SMB,Healthcare,Basic,Referral,58.79,228.88,54,4,1
CUST-04481,Startup,Finance,Basic,Paid Ads,55.54,240.89,42,3,0
CUST-04482,SMB,Real Estate,Basic,Referral,58.43,185.69,26,2,0
CUST-04483,SMB,Technology,Basic,Referral,54.29,134.93,40,3,1
CUST-04484,SMB,Real Estate,Basic,LinkedIn,50.07,165.3,11,1,0
CUST-04485,Startup,Real Estate,Pro,Referral,202.37,873.36,25,2,1
CUST-04486,SMB,E-commerce,Pro,Paid Ads,208.27,904.37,40,5,0
CUST-04487,Startup,E-commerce,Basic,Referral,50.23,135.2,25,2,0
CUST-04488,Startup,E-commerce,Pro,Organic Search,228.55,577.07,20,2,0
CUST-04489,Mid-Market,Education,Enterprise,Organic Search,1038.46,4944.82,42,6,1
CUST-04490,SMB,Finance,Basic,LinkedIn,48.45,103.3,49,4,0
CUST-04491,Startup,Real Estate,Basic,Paid Ads,55.49,233.29,55,9,0
CUST-04492,SMB,Real Estate,Pro,LinkedIn,230.11,492.27,11,1,0
CUST-04493,SMB,E-commerce,Pro,Organic Search,204.2,921.7,44,3,1
CUST-04494,Mid-Market,Real Estate,Basic,Paid Ads,53.92,254.3,10,0,1
CUST-04495,SMB,Technology,Basic,Referral,44.96,130.04,52,3,0
CUST-04496,SMB,Real Estate,Pro,Paid Ads,210.71,468.16,49,4,0
CUST-04497,SMB,Healthcare,Enterprise,Direct Sales,912.58,3141.15,3,0,0
CUST-04498,Startup,Technology,Basic,Paid Ads,44.53,128.93,39,5,0
CUST-04499,Startup,Technology,Enterprise,Referral,1082.79,3520.59,27,2,0
CUST-04500,SMB,Real Estate,Basic,Direct Sales,48.56,194.0,35,4,0
CUST-04501,SMB,Education,Basic,LinkedIn,55.02,144.67,49,1,0
CUST-04502,SMB,E-commerce,Basic,Paid Ads,57.27,175.87,55,4,0
CUST-04503,Startup,Finance,Pro,LinkedIn,187.42,814.84,40,4,0
CUST-04504,Startup,Finance,Basic,Paid Ads,54.75,215.24,31,4,0
CUST-04505,SMB,Healthcare,Basic,Organic Search,51.66,153.89,21,1,0
CUST-04506,Startup,Finance,Enterprise,Organic Search,932.7,3724.18,22,5,1
CUST-04507,SMB,Finance,Enterprise,Referral,1094.38,4701.39,19,4,0
CUST-04508,Startup,E-commerce,Basic,Organic Search,53.06,200.43,14,1,0
CUST-04509,SMB,E-commerce,Basic,Direct Sales,51.68,140.49,37,3,1
CUST-04510,Enterprise,Education,Pro,Direct Sales,234.41,468.99,51,2,0
CUST-04511,Startup,Healthcare,Pro,Paid Ads,210.21,926.72,45,2,0
